2016.12.09,02:30,1.05961,1.06037,1.05952,1.05987,0
2016.12.09,03:00,1.05986,1.06009,1.05945,1.05971,0
2016.12.09,03:30,1.05971,1.06095,1.05963,1.06056,0
2016.12.09,04:00,1.06056,1.06081,1.06036,1.06050,0
2016.12.09,04:30,1.06050,1.06081,1.06045,1.06065,0
2016.12.09,05:00,1.06067,1.06127,1.06060,1.06125,0
2016.12.09,05:30,1.06125,1.06156,1.06100,1.06155,0
2016.12.09,06:00,1.06156,1.06180,1.06103,1.06162,0
2016.12.09,06:30,1.06161,1.06182,1.06130,1.06135,0
2016.12.09,07:00,1.06136,1.06268,1.06123,1.06243,0
2016.12.09,07:30,1.06242,1.06288,1.06127,1.06199,0
2016.12.09,08:00,1.06200,1.06230,1.06069,1.06149,0
2016.12.09,08:30,1.06149,1.06182,1.06101,1.06180,0
2016.12.09,09:00,1.06180,1.06224,1.06097,1.06121,0
2016.12.09,09:30,1.06121,1.06280,1.06110,1.06253,0
2016.12.09,10:00,1.06251,1.06290,1.06133,1.06170,0
2016.12.09,10:30,1.06172,1.06193,1.06086,1.06103,0
2016.12.09,11:00,1.06101,1.06122,1.05913,1.05928,0
2016.12.09,11:30,1.05928,1.05982,1.05689,1.05749,0
2016.12.09,12:00,1.05750,1.05789,1.05564,1.05587,0
2016.12.09,12:30,1.05589,1.05648,1.05501,1.05512,0
2016.12.09,13:00,1.05512,1.05783,1.05505,1.05774,0
2016.12.09,13:30,1.05772,1.05800,1.05632,1.05747,0
2016.12.09,14:00,1.05746,1.05787,1.05628,1.05656,0
2016.12.09,14:30,1.05657,1.05730,1.05522,1.05527,0
2016.12.09,15:00,1.05526,1.05546,1.05399,1.05459,0
2016.12.09,15:30,1.05461,1.05487,1.05342,1.05342,0
2016.12.09,16:00,1.05343,1.05457,1.05331,1.05414,0
2016.12.09,16:30,1.05413,1.05469,1.05373,1.05394,0
2016.12.09,17:00,1.05393,1.05410,1.05304,1.05375,0
2016.12.09,17:30,1.05375,1.05437,1.05342,1.05391,0
2016.12.09,18:00,1.05392,1.05486,1.05388,1.05447,0
2016.12.09,18:30,1.05448,1.05494,1.05445,1.05458,0
2016.12.09,19:00,1.05457,1.05525,1.05455,1.05463,0
2016.12.09,19:30,1.05462,1.05537,1.05411,1.05528,0
2016.12.09,20:00,1.05528,1.05530,1.05481,1.05527,0
2016.12.09,20:30,1.05527,1.05591,1.05511,1.05591,0
2016.12.09,21:00,1.05590,1.05590,1.05512,1.05543,0
2016.12.09,21:30,1.05544,1.05604,1.05540,1.05555,0
2016.12.11,21:00,1.05337,1.05340,1.05314,1.05324,0
2016.12.11,21:30,1.05323,1.05337,1.05288,1.05307,0
2016.12.11,22:00,1.05307,1.05498,1.05305,1.05440,0
2016.12.11,22:30,1.05440,1.05454,1.05436,1.05453,0
2016.12.11,23:00,1.05454,1.05469,1.05366,1.05373,0
2016.12.11,23:30,1.05373,1.05468,1.05368,1.05454,0
2016.12.12,00:00,1.05420,1.05430,1.05289,1.05291,0
2016.12.12,00:30,1.05292,1.05375,1.05248,1.05365,0
2016.12.12,01:00,1.05366,1.05486,1.05362,1.05474,0
2016.12.12,01:30,1.05473,1.05579,1.05469,1.05541,0
2016.12.12,02:00,1.05542,1.05588,1.05498,1.05555,0
2016.12.12,02:30,1.05554,1.05655,1.05529,1.05628,0
2016.12.12,03:00,1.05627,1.05677,1.05606,1.05611,0
2016.12.12,03:30,1.05610,1.05623,1.05570,1.05592,0
2016.12.12,04:00,1.05592,1.05630,1.05554,1.05570,0
2016.12.12,04:30,1.05570,1.05589,1.05529,1.05548,0
2016.12.12,05:00,1.05547,1.05578,1.05545,1.05562,0
2016.12.12,05:30,1.05563,1.05599,1.05552,1.05588,0
2016.12.12,06:00,1.05588,1.05621,1.05525,1.05606,0
2016.12.12,06:30,1.05607,1.05659,1.05579,1.05633,0
2016.12.12,07:00,1.05632,1.05685,1.05573,1.05647,0
2016.12.12,07:30,1.05646,1.05785,1.05607,1.05642,0
2016.12.12,08:00,1.05642,1.05814,1.05615,1.05722,0
2016.12.12,08:30,1.05722,1.05789,1.05616,1.05665,0
2016.12.12,09:00,1.05665,1.05927,1.05665,1.05903,0
2016.12.12,09:30,1.05905,1.05945,1.05836,1.05923,0
2016.12.12,10:00,1.05924,1.06038,1.05916,1.05976,0
2016.12.12,10:30,1.05977,1.06068,1.05928,1.06066,0
2016.12.12,11:00,1.06065,1.06135,1.06038,1.06108,0
2016.12.12,11:30,1.06110,1.06114,1.06006,1.06058,0
2016.12.12,12:00,1.06059,1.06068,1.05942,1.05957,0
2016.12.12,12:30,1.05957,1.05981,1.05902,1.05958,0
2016.12.12,13:00,1.05961,1.06139,1.05924,1.06118,0
2016.12.12,13:30,1.06119,1.06202,1.06059,1.06078,0
2016.12.12,14:00,1.06077,1.06249,1.06056,1.06209,0
2016.12.12,14:30,1.06209,1.06227,1.06104,1.06104,0
2016.12.12,15:00,1.06100,1.06153,1.06021,1.06097,0
2016.12.12,15:30,1.06099,1.06224,1.06046,1.06076,0
2016.12.12,16:00,1.06078,1.06079,1.05914,1.05996,0
2016.12.12,16:30,1.05995,1.06059,1.05905,1.06049,0
2016.12.12,17:00,1.06051,1.06409,1.06010,1.06371,0
2016.12.12,17:30,1.06370,1.06510,1.06341,1.06411,0
2016.12.12,18:00,1.06411,1.06445,1.06345,1.06398,0
2016.12.12,18:30,1.06400,1.06429,1.06340,1.06382,0
2016.12.12,19:00,1.06382,1.06438,1.06353,1.06360,0
2016.12.12,19:30,1.06360,1.06378,1.06287,1.06293,0
2016.12.12,20:00,1.06292,1.06349,1.06254,1.06338,0
2016.12.12,20:30,1.06339,1.06384,1.06328,1.06335,0
2016.12.12,21:00,1.06335,1.06368,1.06312,1.06341,0
2016.12.12,21:30,1.06342,1.06366,1.06315,1.06336,0
2016.12.12,22:00,1.06335,1.06389,1.06332,1.06379,0
2016.12.12,22:30,1.06379,1.06404,1.06333,1.06393,0
2016.12.12,23:00,1.06392,1.06407,1.06357,1.06396,0
2016.12.12,23:30,1.06395,1.06447,1.06377,1.06416,0
2016.12.13,00:00,1.06418,1.06498,1.06376,1.06417,0
2016.12.13,00:30,1.06416,1.06441,1.06382,1.06392,0
2016.12.13,01:00,1.06390,1.06412,1.06325,1.06328,0
2016.12.13,01:30,1.06328,1.06350,1.06293,1.06331,0
2016.12.13,02:00,1.06329,1.06348,1.06293,1.06303,0
2016.12.13,02:30,1.06304,1.06332,1.06283,1.06315,0
2016.12.13,03:00,1.06315,1.06345,1.06309,1.06331,0
2016.12.13,03:30,1.06332,1.06358,1.06325,1.06331,0
2016.12.13,04:00,1.06332,1.06357,1.06303,1.06349,0
2016.12.13,04:30,1.06350,1.06350,1.06301,1.06336,0
2016.12.13,05:00,1.06335,1.06355,1.06327,1.06330,0
2016.12.13,05:30,1.06329,1.06349,1.06285,1.06330,0
2016.12.13,06:00,1.06329,1.06359,1.06301,1.06345,0
2016.12.13,06:30,1.06346,1.06424,1.06316,1.06424,0
2016.12.13,07:00,1.06421,1.06491,1.06370,1.06385,0
2016.12.13,07:30,1.06385,1.06471,1.06324,1.06428,0
2016.12.13,08:00,1.06425,1.06428,1.06189,1.06206,0
2016.12.13,08:30,1.06207,1.06244,1.06131,1.06242,0
2016.12.13,09:00,1.06243,1.06244,1.06137,1.06159,0
2016.12.13,09:30,1.06158,1.06245,1.06121,1.06181,0
2016.12.13,10:00,1.06179,1.06234,1.06107,1.06116,0
2016.12.13,10:30,1.06117,1.06145,1.06055,1.06143,0
2016.12.13,11:00,1.06141,1.06147,1.06066,1.06081,0
2016.12.13,11:30,1.06080,1.06097,1.06034,1.06067,0
2016.12.13,12:00,1.06068,1.06178,1.06048,1.06091,0
2016.12.13,12:30,1.06091,1.06139,1.06047,1.06051,0
2016.12.13,13:00,1.06052,1.06207,1.06051,1.06203,0
2016.12.13,13:30,1.06204,1.06348,1.06190,1.06265,0
2016.12.13,14:00,1.06264,1.06271,1.06128,1.06157,0
2016.12.13,14:30,1.06156,1.06400,1.06156,1.06398,0
2016.12.13,15:00,1.06397,1.06521,1.06285,1.06362,0
2016.12.13,15:30,1.06362,1.06435,1.06338,1.06387,0
2016.12.13,16:00,1.06388,1.06664,1.06374,1.06490,0
2016.12.13,16:30,1.06489,1.06539,1.06341,1.06341,0
2016.12.13,17:00,1.06338,1.06375,1.06188,1.06245,0
2016.12.13,17:30,1.06246,1.06278,1.06208,1.06238,0
